pitcher_id,ti,ta,n,null_ti,null_ta,excess_ti,excess_ta,level
601713,0.4655463989029567,0.5718667494794005,1867,0.4779416560780291,0.5532833940047595,-0.012395257175072394,0.018583355474641072,season_type
605130,0.738327019736443,0.6693503858274844,888,0.733649890674209,0.5996142044463221,0.004677129062233942,0.06973618138116233,season_type
605135,0.5079856711670238,0.5567032916501986,1908,0.5556540056766788,0.5165572504683343,-0.04766833450965502,0.04014604118186427,season_type
605154,0.5352141009662742,0.592963647876687,279,0.5621282722518608,0.5507096803994279,-0.026914171285586597,0.04225396747725907,season_type
605177,0.973939088182427,0.6538831704214483,432,0.9006859597316372,0.6566591632740065,0.0732531284507898,-0.002775992852558251,season_type
605182,0.5015844639289141,0.5311519780092525,13,0.5605590103222402,0.4535587046613955,-0.05897454639332611,0.07759327334785704,season_type
605242,0.5359759743323189,0.4324065755291385,1,0.30989440025999143,0.23029560169398827,0.22608157407232748,0.20211097383515025,season_type
605280,0.6084122350030887,0.5964655619731158,1712,0.600403264226339,0.5749421513810138,0.008008970776749669,0.021523410592102055,season_type
605288,0.6162630566964187,0.5894301781965656,1231,0.6000692726153002,0.5860988268017167,0.01619378408111849,0.0033313513948489692,season_type
605347,0.5773001492634133,0.5308516828363811,243,0.5881726150840112,0.534536784662884,-0.010872465820597865,-0.0036851018265029456,season_type
605400,0.6462791175537932,0.5983821839052196,1080,0.6365444433275187,0.5740860936728344,0.009734674226274498,0.024296090232385215,season_type
605447,0.9790306640297359,0.6221717271751771,460,0.8550176366469557,0.5820712106595552,0.1240130273827802,0.040100516515621853,season_type
605452,0.8123173161443419,0.6593425675673517,530,0.7871652036665562,0.6480532901534011,0.025152112477785704,0.011289277413950582,season_type
605463,0.6849262609111091,0.6263765760151396,301,0.6703981872310163,0.5979265291950695,0.01452807368009279,0.02845004682007013,season_type
605483,0.9720920009794108,0.6766639192795977,720,0.8541930950510099,0.6634657517344693,0.11789890592840091,0.01319816754512837,season_type
605488,0.6184249268537712,0.6249868680948786,1948,0.649674015927789,0.5993993845580701,-0.0312490890740178,0.02558748353680851,season_type
605540,0.6325510094130868,0.6123105312186335,585,0.648278139051333,0.5893337283881112,-0.015727129638246184,0.02297680283052239,season_type
606160,0.8081150048589187,0.6491492418071962,754,0.7947375827093309,0.6375570983226028,0.013377422149587814,0.011592143484593476,season_type
606303,0.6986142857468901,0.607052433671576,222,0.707117092518105,0.5755642233734306,-0.008502806771214844,0.031488210298145414,season_type
606930,0.7446869423933064,0.7075633937266665,82,0.7313066282605272,0.6006073120398429,0.01338031413277918,0.10695608168682369,season_type
