pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
608566,Germán Márquez,780.0,0.3858974358974359,0.3346153846153846,0.16923076923076924,0.16538461538461538,0.43853820598006643,0.4942528735632184
608718,Brent Suter,408.0,0.48284313725490197,0.39705882352941174,0.23039215686274508,0.16666666666666666,0.47715736040609136,0.41975308641975306
615698,Cal Quantrill,1048.0,0.4150763358778626,0.3148854961832061,0.17557251908396945,0.13931297709923665,0.42298850574712643,0.44242424242424244
621053,Tyler Ferguson,438.0,0.639269406392694,0.4452054794520548,0.3310502283105023,0.1141552511415525,0.5178571428571429,0.2564102564102564
621107,Zach Eflin,581.0,0.3407917383820998,0.387263339070568,0.18932874354561102,0.19793459552495696,0.5555555555555556,0.5111111111111111
621111,Walker Buehler,1094.0,0.36745886654478976,0.35740402193784276,0.1846435100548446,0.17276051188299818,0.5024875621890548,0.4833759590792839
621121,Lance McCullers Jr.,480.0,0.3145833333333333,0.37916666666666665,0.15,0.22916666666666666,0.4768211920529801,0.6043956043956044
621244,José Berríos,1168.0,0.22773972602739725,0.3039383561643836,0.13784246575342465,0.1660958904109589,0.6052631578947368,0.5464788732394367
621381,Matt Strahm,438.0,0.2671232876712329,0.3242009132420091,0.11643835616438356,0.20776255707762556,0.4358974358974359,0.6408450704225352
621383,Tanner Banks,476.0,0.27310924369747897,0.31092436974789917,0.13865546218487396,0.1722689075630252,0.5076923076923077,0.5540540540540541
622491,Luis Castillo,1217.0,0.34675431388660644,0.31306491372226786,0.16351684470008218,0.1495480690221857,0.471563981042654,0.4776902887139108
622554,Seranthony Domínguez,416.0,0.6081730769230769,0.35096153846153844,0.2644230769230769,0.08653846153846154,0.43478260869565216,0.2465753424657534
622608,Antonio Senzatela,726.0,0.4793388429752066,0.4132231404958678,0.24104683195592286,0.1721763085399449,0.5028735632183908,0.4166666666666667
622663,Luis Severino,1145.0,0.22532751091703057,0.31965065502183404,0.11179039301310044,0.20786026200873362,0.49612403100775193,0.6502732240437158
623474,Jimmy Herget,591.0,0.23519458544839256,0.2961082910321489,0.10152284263959391,0.19458544839255498,0.4316546762589928,0.6571428571428571
624133,Ranger Suarez,1140.0,0.32719298245614037,0.37280701754385964,0.1763157894736842,0.19649122807017544,0.5388739946380697,0.5270588235294118
641154,Pablo López,519.0,0.6319845857418112,0.5260115606936416,0.3622350674373796,0.16377649325626203,0.573170731707317,0.31135531135531136
641302,Tyler Alexander,788.0,0.2233502538071066,0.30456852791878175,0.10913705583756345,0.19543147208121828,0.48863636363636365,0.6416666666666667
641329,Bryan Baker,451.0,0.43237250554323725,0.3259423503325942,0.18625277161862527,0.13968957871396895,0.4307692307692308,0.42857142857142855
641745,Brad Keller,462.0,0.5822510822510822,0.39826839826839827,0.2532467532467532,0.14502164502164502,0.4349442379182156,0.3641304347826087
641778,Eric Lauer,852.0,0.3227699530516432,0.36032863849765256,0.17136150234741784,0.18896713615023475,0.5309090909090909,0.5244299674267101
